encoder_key,resolution,seed,weights_compactness,weights_purity,weights_alignment,class_k,reliability_power,validation_accuracy,validation_nll
siglip2_b16_384,384,29,0.0,1.0,0.0,3,1.0,0.9372727272727273,0.596764239302782
siglip2_b16_384,384,29,0.0,1.0,0.0,3,2.0,0.9318181818181818,0.5901896898111565
siglip2_b16_384,384,29,0.0,1.0,0.0,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.0,1.0,0.0,5,0.5,0.9427272727272727,0.636942022165272
siglip2_b16_384,384,29,0.0,1.0,0.0,5,1.0,0.9390909090909091,0.6272216042342046
siglip2_b16_384,384,29,0.0,1.0,0.0,5,2.0,0.9340909090909091,0.6199855919995182
siglip2_b16_384,384,29,0.0,1.0,0.0,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.0,1.0,0.0,10,0.5,0.9422727272727273,0.6899439544297781
siglip2_b16_384,384,29,0.0,1.0,0.0,10,1.0,0.9395454545454546,0.6822686910345309
siglip2_b16_384,384,29,0.0,1.0,0.0,10,2.0,0.9309090909090909,0.6764755096943188
siglip2_b16_384,384,29,0.0,0.0,1.0,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.0,0.0,1.0,1,0.5,0.9318181818181818,0.6053437439368023
siglip2_b16_384,384,29,0.0,0.0,1.0,1,1.0,0.9309090909090909,0.6047626608108728
siglip2_b16_384,384,29,0.0,0.0,1.0,1,2.0,0.9318181818181818,0.6037747406817836
siglip2_b16_384,384,29,0.0,0.0,1.0,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.0,0.0,1.0,3,0.5,0.9436363636363636,0.6320574696152327
siglip2_b16_384,384,29,0.0,0.0,1.0,3,1.0,0.9445454545454546,0.6317121747625964
siglip2_b16_384,384,29,0.0,0.0,1.0,3,2.0,0.9454545454545454,0.6311615876970589
siglip2_b16_384,384,29,0.0,0.0,1.0,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.0,0.0,1.0,5,0.5,0.9468181818181818,0.6581571381583229
siglip2_b16_384,384,29,0.0,0.0,1.0,5,1.0,0.9463636363636364,0.6578501608674486
siglip2_b16_384,384,29,0.0,0.0,1.0,5,2.0,0.9472727272727273,0.6573656976007499
siglip2_b16_384,384,29,0.0,0.0,1.0,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.0,0.0,1.0,10,0.5,0.9454545454545454,0.7064109719100807
siglip2_b16_384,384,29,0.0,0.0,1.0,10,1.0,0.945,0.7061475249636554
siglip2_b16_384,384,29,0.0,0.0,1.0,10,2.0,0.9459090909090909,0.7057382932264025
siglip2_b16_384,384,29,0.5,0.5,0.0,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.5,0.5,0.0,1,0.5,0.9372727272727273,0.5892933872121366
siglip2_b16_384,384,29,0.5,0.5,0.0,1,1.0,0.9359090909090909,0.5773241821224594
siglip2_b16_384,384,29,0.5,0.5,0.0,1,2.0,0.9359090909090909,0.5642794408241605
siglip2_b16_384,384,29,0.5,0.5,0.0,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.5,0.5,0.0,3,0.5,0.945,0.6211124556023228
siglip2_b16_384,384,29,0.5,0.5,0.0,3,1.0,0.9418181818181818,0.6128595322803942
siglip2_b16_384,384,29,0.5,0.5,0.0,3,2.0,0.9386363636363636,0.602963335266738
siglip2_b16_384,384,29,0.5,0.5,0.0,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.5,0.5,0.0,5,0.5,0.9454545454545454,0.6488207732186243
siglip2_b16_384,384,29,0.5,0.5,0.0,5,1.0,0.9440909090909091,0.6417083543225135
siglip2_b16_384,384,29,0.5,0.5,0.0,5,2.0,0.9390909090909091,0.632967013117555
siglip2_b16_384,384,29,0.5,0.5,0.0,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.5,0.5,0.0,10,0.5,0.945,0.6992118941055843
siglip2_b16_384,384,29,0.5,0.5,0.0,10,1.0,0.9431818181818182,0.6937388579096908
siglip2_b16_384,384,29,0.5,0.5,0.0,10,2.0,0.9386363636363636,0.6871002760440672
siglip2_b16_384,384,29,0.5,0.0,0.5,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.5,0.0,0.5,1,0.5,0.9322727272727273,0.6055904908612979
siglip2_b16_384,384,29,0.5,0.0,0.5,1,1.0,0.9336363636363636,0.6052801402368209
siglip2_b16_384,384,29,0.5,0.0,0.5,1,2.0,0.9336363636363636,0.6049046091078811
siglip2_b16_384,384,29,0.5,0.0,0.5,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.5,0.0,0.5,3,0.5,0.9431818181818182,0.6324254303646035
siglip2_b16_384,384,29,0.5,0.0,0.5,3,1.0,0.9431818181818182,0.6324605433836042
siglip2_b16_384,384,29,0.5,0.0,0.5,3,2.0,0.9436363636363636,0.6327066996221912
siglip2_b16_384,384,29,0.5,0.0,0.5,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.5,0.0,0.5,5,0.5,0.9468181818181818,0.6585610661427053
siglip2_b16_384,384,29,0.5,0.0,0.5,5,1.0,0.9463636363636364,0.6586681620458695
siglip2_b16_384,384,29,0.5,0.0,0.5,5,2.0,0.9463636363636364,0.6590408675250382
siglip2_b16_384,384,29,0.5,0.0,0.5,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.5,0.0,0.5,10,0.5,0.945,0.7068141606510209
siglip2_b16_384,384,29,0.5,0.0,0.5,10,1.0,0.9440909090909091,0.7069629215585781
siglip2_b16_384,384,29,0.5,0.0,0.5,10,2.0,0.9445454545454546,0.7074037565989935
siglip2_b16_384,384,29,0.0,0.5,0.5,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.0,0.5,0.5,1,0.5,0.9363636363636364,0.5850615622372214
siglip2_b16_384,384,29,0.0,0.5,0.5,1,1.0,0.9372727272727273,0.5710585508004961
siglip2_b16_384,384,29,0.0,0.5,0.5,1,2.0,0.9336363636363636,0.5577403386282515
siglip2_b16_384,384,29,0.0,0.5,0.5,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.0,0.5,0.5,3,0.5,0.9445454545454546,0.618012997795536
siglip2_b16_384,384,29,0.0,0.5,0.5,3,1.0,0.9409090909090909,0.6079977003030802
siglip2_b16_384,384,29,0.0,0.5,0.5,3,2.0,0.9368181818181818,0.5964920142642427
siglip2_b16_384,384,29,0.0,0.5,0.5,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.0,0.5,0.5,5,0.5,0.945,0.6460860371810292
siglip2_b16_384,384,29,0.0,0.5,0.5,5,1.0,0.9422727272727273,0.6373277083503378
siglip2_b16_384,384,29,0.0,0.5,0.5,5,2.0,0.9390909090909091,0.62683077731136
siglip2_b16_384,384,29,0.0,0.5,0.5,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.0,0.5,0.5,10,0.5,0.945,0.6970091076515191
siglip2_b16_384,384,29,0.0,0.5,0.5,10,1.0,0.9431818181818182,0.6901535491231746
siglip2_b16_384,384,29,0.0,0.5,0.5,10,2.0,0.9372727272727273,0.6818835172741361
siglip2_b16_384,384,29,0.35,0.4,0.25,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.35,0.4,0.25,1,0.5,0.9368181818181818,0.5912545474121447
siglip2_b16_384,384,29,0.35,0.4,0.25,1,1.0,0.9359090909090909,0.5800750812596825
siglip2_b16_384,384,29,0.35,0.4,0.25,1,2.0,0.9354545454545454,0.5662464206077228
siglip2_b16_384,384,29,0.35,0.4,0.25,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.35,0.4,0.25,3,0.5,0.945,0.6224190256780341
siglip2_b16_384,384,29,0.35,0.4,0.25,3,1.0,0.9422727272727273,0.6147334107005074
siglip2_b16_384,384,29,0.35,0.4,0.25,3,2.0,0.9395454545454546,0.6046484670101833
siglip2_b16_384,384,29,0.35,0.4,0.25,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.35,0.4,0.25,5,0.5,0.9454545454545454,0.6499240701254363
siglip2_b16_384,384,29,0.35,0.4,0.25,5,1.0,0.9436363636363636,0.6433009726222289
siglip2_b16_384,384,29,0.35,0.4,0.25,5,2.0,0.9404545454545454,0.6344452354014137
siglip2_b16_384,384,29,0.35,0.4,0.25,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.35,0.4,0.25,10,0.5,0.945,0.7000488861794094
siglip2_b16_384,384,29,0.35,0.4,0.25,10,1.0,0.9427272727272727,0.6949292045429588
siglip2_b16_384,384,29,0.35,0.4,0.25,10,2.0,0.94,0.6881359309700794
siglip2_b16_384,384,29,0.45,0.35,0.2,1,0.0,0.9318181818181818,0.6059829102616683
siglip2_b16_384,384,29,0.45,0.35,0.2,1,0.5,0.9363636363636364,0.5934112526899912
siglip2_b16_384,384,29,0.45,0.35,0.2,1,1.0,0.9363636363636364,0.5834983488648912
siglip2_b16_384,384,29,0.45,0.35,0.2,1,2.0,0.9359090909090909,0.5703123506979186
siglip2_b16_384,384,29,0.45,0.35,0.2,3,0.0,0.9445454545454546,0.6324493312185483
siglip2_b16_384,384,29,0.45,0.35,0.2,3,0.5,0.945,0.6239409441615773
siglip2_b16_384,384,29,0.45,0.35,0.2,3,1.0,0.9427272727272727,0.6172111897749113
siglip2_b16_384,384,29,0.45,0.35,0.2,3,2.0,0.94,0.6079633143721873
siglip2_b16_384,384,29,0.45,0.35,0.2,5,0.0,0.9472727272727273,0.6585071743557102
siglip2_b16_384,384,29,0.45,0.35,0.2,5,0.5,0.9472727272727273,0.6512456140475739
siglip2_b16_384,384,29,0.45,0.35,0.2,5,1.0,0.9445454545454546,0.6454770924136126
siglip2_b16_384,384,29,0.45,0.35,0.2,5,2.0,0.9409090909090909,0.6374544141868789
siglip2_b16_384,384,29,0.45,0.35,0.2,10,0.0,0.9454545454545454,0.7067134655146928
siglip2_b16_384,384,29,0.45,0.35,0.2,10,0.5,0.945,0.7010916629940925
siglip2_b16_384,384,29,0.45,0.35,0.2,10,1.0,0.9431818181818182,0.696654484045049
siglip2_b16_384,384,29,0.45,0.35,0.2,10,2.0,0.9404545454545454,0.6905579489560709
siglip2_b16_384,384,43,1.0,0.0,0.0,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,1.0,0.0,0.0,1,0.5,0.9381818181818182,0.6031151600086138
siglip2_b16_384,384,43,1.0,0.0,0.0,1,1.0,0.9368181818181818,0.6028400939575765
siglip2_b16_384,384,43,1.0,0.0,0.0,1,2.0,0.9327272727272727,0.6028855911874044
siglip2_b16_384,384,43,1.0,0.0,0.0,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,1.0,0.0,0.0,3,0.5,0.9522727272727273,0.6343170222224233
siglip2_b16_384,384,43,1.0,0.0,0.0,3,1.0,0.9513636363636364,0.6344285913248351
siglip2_b16_384,384,43,1.0,0.0,0.0,3,2.0,0.9490909090909091,0.635084022221595
siglip2_b16_384,384,43,1.0,0.0,0.0,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,1.0,0.0,0.0,5,0.5,0.9531818181818181,0.6615271672505915
siglip2_b16_384,384,43,1.0,0.0,0.0,5,1.0,0.9513636363636364,0.6617678858017573
siglip2_b16_384,384,43,1.0,0.0,0.0,5,2.0,0.95,0.6626463126527554
siglip2_b16_384,384,43,1.0,0.0,0.0,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,1.0,0.0,0.0,10,0.5,0.9495454545454546,0.711904555548374
siglip2_b16_384,384,43,1.0,0.0,0.0,10,1.0,0.9486363636363636,0.7123467297932355
siglip2_b16_384,384,43,1.0,0.0,0.0,10,2.0,0.9454545454545454,0.7135958502855579
siglip2_b16_384,384,43,0.0,1.0,0.0,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.0,1.0,0.0,1,0.5,0.9377272727272727,0.5770638727762519
siglip2_b16_384,384,43,0.0,1.0,0.0,1,1.0,0.9322727272727273,0.5686912716614613
siglip2_b16_384,384,43,0.0,1.0,0.0,1,2.0,0.9213636363636364,0.5782755406649741
siglip2_b16_384,384,43,0.0,1.0,0.0,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.0,1.0,0.0,3,0.5,0.9468181818181818,0.6141517475615285
siglip2_b16_384,384,43,0.0,1.0,0.0,3,1.0,0.9427272727272727,0.6049986091187067
siglip2_b16_384,384,43,0.0,1.0,0.0,3,2.0,0.9318181818181818,0.6006182186305159
siglip2_b16_384,384,43,0.0,1.0,0.0,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.0,1.0,0.0,5,0.5,0.9445454545454546,0.6437078641617314
siglip2_b16_384,384,43,0.0,1.0,0.0,5,1.0,0.9436363636363636,0.6353784583156303
siglip2_b16_384,384,43,0.0,1.0,0.0,5,2.0,0.9345454545454546,0.6302327072906044
siglip2_b16_384,384,43,0.0,1.0,0.0,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.0,1.0,0.0,10,0.5,0.9418181818181818,0.697433671124321
siglip2_b16_384,384,43,0.0,1.0,0.0,10,1.0,0.9422727272727273,0.6906864188042988
siglip2_b16_384,384,43,0.0,1.0,0.0,10,2.0,0.93,0.6860270294839488
siglip2_b16_384,384,43,0.0,0.0,1.0,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.0,0.0,1.0,1,0.5,0.9386363636363636,0.6030691695348132
siglip2_b16_384,384,43,0.0,0.0,1.0,1,1.0,0.9386363636363636,0.6025957279556635
siglip2_b16_384,384,43,0.0,0.0,1.0,1,2.0,0.9395454545454546,0.601788822841648
siglip2_b16_384,384,43,0.0,0.0,1.0,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.0,0.0,1.0,3,0.5,0.9527272727272728,0.6338942522265141
siglip2_b16_384,384,43,0.0,0.0,1.0,3,1.0,0.9522727272727273,0.6334757986033099
siglip2_b16_384,384,43,0.0,0.0,1.0,3,2.0,0.9513636363636364,0.6327508388235296
siglip2_b16_384,384,43,0.0,0.0,1.0,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.0,0.0,1.0,5,0.5,0.9522727272727273,0.6610140699739249
siglip2_b16_384,384,43,0.0,0.0,1.0,5,1.0,0.9518181818181818,0.6606438955792622
siglip2_b16_384,384,43,0.0,0.0,1.0,5,2.0,0.9527272727272728,0.6600083686688557
siglip2_b16_384,384,43,0.0,0.0,1.0,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.0,0.0,1.0,10,0.5,0.9509090909090909,0.7112228867697112
siglip2_b16_384,384,43,0.0,0.0,1.0,10,1.0,0.95,0.7108936572393654
siglip2_b16_384,384,43,0.0,0.0,1.0,10,2.0,0.9504545454545454,0.7103318031610206
siglip2_b16_384,384,43,0.5,0.5,0.0,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.5,0.5,0.0,1,0.5,0.9395454545454546,0.5902678606628433
siglip2_b16_384,384,43,0.5,0.5,0.0,1,1.0,0.9395454545454546,0.5806246733492156
siglip2_b16_384,384,43,0.5,0.5,0.0,1,2.0,0.9318181818181818,0.5701650673851051
siglip2_b16_384,384,43,0.5,0.5,0.0,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.5,0.5,0.0,3,0.5,0.9495454545454546,0.6246362407201315
siglip2_b16_384,384,43,0.5,0.5,0.0,3,1.0,0.9463636363636364,0.6174969335255661
siglip2_b16_384,384,43,0.5,0.5,0.0,3,2.0,0.9422727272727273,0.609004945373791
siglip2_b16_384,384,43,0.5,0.5,0.0,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.5,0.5,0.0,5,0.5,0.9481818181818182,0.6530179832068831
siglip2_b16_384,384,43,0.5,0.5,0.0,5,1.0,0.945,0.6468388145302575
siglip2_b16_384,384,43,0.5,0.5,0.0,5,2.0,0.9445454545454546,0.6394065595684538
siglip2_b16_384,384,43,0.5,0.5,0.0,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.5,0.5,0.0,10,0.5,0.9459090909090909,0.7050282356694596
siglip2_b16_384,384,43,0.5,0.5,0.0,10,1.0,0.9427272727272727,0.7002447414212826
siglip2_b16_384,384,43,0.5,0.5,0.0,10,2.0,0.9381818181818182,0.6945574120366028
siglip2_b16_384,384,43,0.5,0.0,0.5,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.5,0.0,0.5,1,0.5,0.9381818181818182,0.6030787647292088
siglip2_b16_384,384,43,0.5,0.0,0.5,1,1.0,0.9386363636363636,0.6026493788467947
siglip2_b16_384,384,43,0.5,0.0,0.5,1,2.0,0.935,0.6020328553305693
siglip2_b16_384,384,43,0.5,0.0,0.5,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.5,0.0,0.5,3,0.5,0.9522727272727273,0.6341391878209607
siglip2_b16_384,384,43,0.5,0.0,0.5,3,1.0,0.9518181818181818,0.6339859752830956
siglip2_b16_384,384,43,0.5,0.0,0.5,3,2.0,0.9504545454545454,0.6338511887831311
siglip2_b16_384,384,43,0.5,0.0,0.5,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.5,0.0,0.5,5,0.5,0.9527272727272728,0.6613153353109441
siglip2_b16_384,384,43,0.5,0.0,0.5,5,1.0,0.9527272727272728,0.6612639790086883
siglip2_b16_384,384,43,0.5,0.0,0.5,5,2.0,0.9518181818181818,0.6613174913447969
siglip2_b16_384,384,43,0.5,0.0,0.5,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.5,0.0,0.5,10,0.5,0.95,0.7116282661063472
siglip2_b16_384,384,43,0.5,0.0,0.5,10,1.0,0.9490909090909091,0.7117194968685864
siglip2_b16_384,384,43,0.5,0.0,0.5,10,2.0,0.9486363636363636,0.7120425624508372
siglip2_b16_384,384,43,0.0,0.5,0.5,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.0,0.5,0.5,1,0.5,0.94,0.587229371839624
siglip2_b16_384,384,43,0.0,0.5,0.5,1,1.0,0.9390909090909091,0.5760722273716573
siglip2_b16_384,384,43,0.0,0.5,0.5,1,2.0,0.9318181818181818,0.5654300037966167
siglip2_b16_384,384,43,0.0,0.5,0.5,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.0,0.5,0.5,3,0.5,0.9495454545454546,0.6221755429050049
siglip2_b16_384,384,43,0.0,0.5,0.5,3,1.0,0.9459090909090909,0.613568281248884
siglip2_b16_384,384,43,0.0,0.5,0.5,3,2.0,0.9422727272727273,0.6037099944563444
siglip2_b16_384,384,43,0.0,0.5,0.5,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.0,0.5,0.5,5,0.5,0.9472727272727273,0.650795483630245
siglip2_b16_384,384,43,0.0,0.5,0.5,5,1.0,0.945,0.6432210026875078
siglip2_b16_384,384,43,0.0,0.5,0.5,5,2.0,0.9431818181818182,0.6342530110201503
siglip2_b16_384,384,43,0.0,0.5,0.5,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.0,0.5,0.5,10,0.5,0.9445454545454546,0.7031245468977398
siglip2_b16_384,384,43,0.0,0.5,0.5,10,1.0,0.9422727272727273,0.6970668963308534
siglip2_b16_384,384,43,0.0,0.5,0.5,10,2.0,0.94,0.6897457242022916
siglip2_b16_384,384,43,0.35,0.4,0.25,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.35,0.4,0.25,1,0.5,0.9404545454545454,0.5917989693320937
siglip2_b16_384,384,43,0.35,0.4,0.25,1,1.0,0.9404545454545454,0.5827731716506448
siglip2_b16_384,384,43,0.35,0.4,0.25,1,2.0,0.9331818181818182,0.5715866405927212
siglip2_b16_384,384,43,0.35,0.4,0.25,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.35,0.4,0.25,3,0.5,0.95,0.625720195062468
siglip2_b16_384,384,43,0.35,0.4,0.25,3,1.0,0.9472727272727273,0.6190420086640798
siglip2_b16_384,384,43,0.35,0.4,0.25,3,2.0,0.9422727272727273,0.6102645215225421
siglip2_b16_384,384,43,0.35,0.4,0.25,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.35,0.4,0.25,5,0.5,0.9490909090909091,0.6539457746291085
siglip2_b16_384,384,43,0.35,0.4,0.25,5,1.0,0.9454545454545454,0.6481577667536516
siglip2_b16_384,384,43,0.35,0.4,0.25,5,2.0,0.9445454545454546,0.6404865409650667
siglip2_b16_384,384,43,0.35,0.4,0.25,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.35,0.4,0.25,10,0.5,0.9459090909090909,0.7057307950859907
siglip2_b16_384,384,43,0.35,0.4,0.25,10,1.0,0.9436363636363636,0.7012202272567453
siglip2_b16_384,384,43,0.35,0.4,0.25,10,2.0,0.94,0.6952738507128141
siglip2_b16_384,384,43,0.45,0.35,0.2,1,0.0,0.9377272727272727,0.6035893488121684
siglip2_b16_384,384,43,0.45,0.35,0.2,1,0.5,0.9395454545454546,0.5934360886369188
siglip2_b16_384,384,43,0.45,0.35,0.2,1,1.0,0.9386363636363636,0.5853813572180632
siglip2_b16_384,384,43,0.45,0.35,0.2,1,2.0,0.9354545454545454,0.5746535296144729
siglip2_b16_384,384,43,0.45,0.35,0.2,3,0.0,0.9522727272727273,0.634350022278062
siglip2_b16_384,384,43,0.45,0.35,0.2,3,0.5,0.9504545454545454,0.6269696874887559
siglip2_b16_384,384,43,0.45,0.35,0.2,3,1.0,0.9495454545454546,0.6210857929985191
siglip2_b16_384,384,43,0.45,0.35,0.2,3,2.0,0.9436363636363636,0.6129775030255253
siglip2_b16_384,384,43,0.45,0.35,0.2,5,0.0,0.9527272727272728,0.6614191519976552
siglip2_b16_384,384,43,0.45,0.35,0.2,5,0.5,0.9490909090909091,0.6550497071117303
siglip2_b16_384,384,43,0.45,0.35,0.2,5,1.0,0.9472727272727273,0.6499782492131712
siglip2_b16_384,384,43,0.45,0.35,0.2,5,2.0,0.9445454545454546,0.6429755077310504
siglip2_b16_384,384,43,0.45,0.35,0.2,10,0.0,0.9513636363636364,0.711584195255208
siglip2_b16_384,384,43,0.45,0.35,0.2,10,0.5,0.9463636363636364,0.7066331904590362
siglip2_b16_384,384,43,0.45,0.35,0.2,10,1.0,0.9436363636363636,0.7027222189077644
siglip2_b16_384,384,43,0.45,0.35,0.2,10,2.0,0.94,0.6973913864016025
siglip2_b16_384,384,61,1.0,0.0,0.0,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,1.0,0.0,0.0,1,0.5,0.9468181818181818,0.5929565980184223
siglip2_b16_384,384,61,1.0,0.0,0.0,1,1.0,0.9445454545454546,0.5937959038617083
siglip2_b16_384,384,61,1.0,0.0,0.0,1,2.0,0.9431818181818182,0.5960818771799541
siglip2_b16_384,384,61,1.0,0.0,0.0,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,1.0,0.0,0.0,3,0.5,0.9540909090909091,0.6257738832829635
siglip2_b16_384,384,61,1.0,0.0,0.0,3,1.0,0.9527272727272728,0.6266942917239479
siglip2_b16_384,384,61,1.0,0.0,0.0,3,2.0,0.9513636363636364,0.62898978000691
siglip2_b16_384,384,61,1.0,0.0,0.0,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,1.0,0.0,0.0,5,0.5,0.9527272727272728,0.6538860546285966
siglip2_b16_384,384,61,1.0,0.0,0.0,5,1.0,0.9509090909090909,0.6547523816957165
siglip2_b16_384,384,61,1.0,0.0,0.0,5,2.0,0.9495454545454546,0.6569053587637288
siglip2_b16_384,384,61,1.0,0.0,0.0,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,1.0,0.0,0.0,10,0.5,0.95,0.7047850556530454
siglip2_b16_384,384,61,1.0,0.0,0.0,10,1.0,0.9495454545454546,0.7055905191485107
siglip2_b16_384,384,61,1.0,0.0,0.0,10,2.0,0.9477272727272728,0.7075913845322837
siglip2_b16_384,384,61,0.0,1.0,0.0,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.0,1.0,0.0,1,0.5,0.945,0.5623866780462181
siglip2_b16_384,384,61,0.0,1.0,0.0,1,1.0,0.9404545454545454,0.5512223534960022
siglip2_b16_384,384,61,0.0,1.0,0.0,1,2.0,0.9309090909090909,0.555364113935065
siglip2_b16_384,384,61,0.0,1.0,0.0,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.0,1.0,0.0,3,0.5,0.95,0.6022520504777964
siglip2_b16_384,384,61,0.0,1.0,0.0,3,1.0,0.945,0.5913130481018921
siglip2_b16_384,384,61,0.0,1.0,0.0,3,2.0,0.9381818181818182,0.5842527826322197
siglip2_b16_384,384,61,0.0,1.0,0.0,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.0,1.0,0.0,5,0.5,0.9477272727272728,0.6330671648838562
siglip2_b16_384,384,61,0.0,1.0,0.0,5,1.0,0.9431818181818182,0.6228897376923694
siglip2_b16_384,384,61,0.0,1.0,0.0,5,2.0,0.9390909090909091,0.6150730307897465
siglip2_b16_384,384,61,0.0,1.0,0.0,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.0,1.0,0.0,10,0.5,0.9463636363636364,0.6882239572198846
siglip2_b16_384,384,61,0.0,1.0,0.0,10,1.0,0.9445454545454546,0.6800691906435533
siglip2_b16_384,384,61,0.0,1.0,0.0,10,2.0,0.94,0.6735543353207663
siglip2_b16_384,384,61,0.0,0.0,1.0,1,0.0,0.9486363636363636,0.5923187180361724
siglip2_b16_384,384,61,0.0,0.0,1.0,1,0.5,0.9490909090909091,0.5916753766587001
siglip2_b16_384,384,61,0.0,0.0,1.0,1,1.0,0.9490909090909091,0.5910838336554515
siglip2_b16_384,384,61,0.0,0.0,1.0,1,2.0,0.9486363636363636,0.5900560780230624
siglip2_b16_384,384,61,0.0,0.0,1.0,3,0.0,0.9540909090909091,0.6250041508379997
siglip2_b16_384,384,61,0.0,0.0,1.0,3,0.5,0.9536363636363636,0.6245146048720723
siglip2_b16_384,384,61,0.0,0.0,1.0,3,1.0,0.9540909090909091,0.6240667051858543
siglip2_b16_384,384,61,0.0,0.0,1.0,3,2.0,0.9554545454545454,0.623296185942752
siglip2_b16_384,384,61,0.0,0.0,1.0,5,0.0,0.9522727272727273,0.6531591292711232
siglip2_b16_384,384,61,0.0,0.0,1.0,5,0.5,0.9518181818181818,0.652714688713678
siglip2_b16_384,384,61,0.0,0.0,1.0,5,1.0,0.9518181818181818,0.6523087489080385
siglip2_b16_384,384,61,0.0,0.0,1.0,5,2.0,0.9518181818181818,0.6516127214683849
siglip2_b16_384,384,61,0.0,0.0,1.0,10,0.0,0.95,0.7041091488742586
siglip2_b16_384,384,61,0.0,0.0,1.0,10,0.5,0.9504545454545454,0.7037057808735995
siglip2_b16_384,384,61,0.0,0.0,1.0,10,1.0,0.95,0.7033368027027039
siglip2_b16_384,384,61,0.0,0.0,1.0,10,2.0,0.9509090909090909,0.7027024475521789
